price_day_person,location,capacity,bedroom_num,beds_num
25€ pers./noche (aprox),La Iruela,"1 - 
  10 personas",2 dormitorios,7 camas
25€ pers./noche (aprox),Archidona,"18 - 
  24 personas",7 dormitorios,21 camas
30€ pers./noche (aprox),Torrecampo,"8 - 
  20 personas",11 dormitorios,14 camas
14€ pers./noche (aprox),Aracena,8 personas,3 dormitorios,8 camas
22€ pers./noche (aprox),Aracena,"8 - 
  10 personas",5 dormitorios,9 camas
24€ pers./noche (aprox),Cártama,"8 - 
  10 personas",3 dormitorios,9 camas
21€ pers./noche (aprox),Guadalcanal,"2 - 
  22 personas",11 dormitorios,18 camas
16€ pers./noche (aprox),Vejer de la Frontera,6 personas,3 dormitorios,3 camas
24€ pers./noche (aprox),Vejer de la Frontera,6 personas,2 dormitorios,5 camas
22€ pers./noche (aprox),Cazalla de la Sierra,"2 - 
  20 personas",13 dormitorios,18 camas
22€ pers./noche (aprox),El Bosque,"2 - 
  33 personas",7 dormitorios,25 camas
29€ pers./noche (aprox),Arroyo Frío,"2 - 
  6 personas",5 dormitorios,7 camas
25€ pers./noche (aprox),Hornachuelos,"6 - 
  15 personas",6 dormitorios,14 camas
18€ pers./noche (aprox),Chiclana de la Frontera,"2 - 
  10 personas",4 dormitorios,8 camas
20€ pers./noche (aprox),Fuensanta de Martos,"10 - 
  15 personas",12 dormitorios,10 camas
29€ pers./noche (aprox),Benadalid,Íntegro o habitaciones,"2 - 
  40 personas",20 dormitorios
18€ pers./noche (aprox),Cártama,8 personas,2 dormitorios,5 camas
23€ pers./noche (aprox),Priego de Córdoba,"2 - 
  12 personas",7 dormitorios,12 camas
22€ pers./noche (aprox),Cazalla de la Sierra,"8 - 
  14 personas",5 dormitorios,9 camas
25€ pers./noche (aprox),Vélez-Rubio,"12 - 
  18 personas",6 dormitorios,15 camas
25€ pers./noche (aprox),Bobadilla,"2 - 
  18 personas",7 dormitorios,16 camas
25€ pers./noche (aprox),Jimena de la Frontera,"6 - 
  11 personas",4 dormitorios,8 camas
30€ pers./noche (aprox),Casarabonela,"14 - 
  20 personas",9 dormitorios,14 camas
14€ pers./noche (aprox),Órgiva,6 personas,3 dormitorios,4 camas
26€ pers./noche (aprox),Serón,"2 - 
  14 personas",7 dormitorios,13 camas
23€ pers./noche (aprox),Jubrique,"1 - 
  55 personas",14 dormitorios,54 camas
26€ pers./noche (aprox),Zahara de los Atunes,4 personas,2 dormitorios,3 camas
64€ pers./noche (aprox),Benaocaz,"2 - 
  16 personas",8 dormitorios,8 camas
24€ pers./noche (aprox),Benaocaz,6 personas,3 dormitorios,4 camas
32€ pers./noche (aprox),Aracena,"6 - 
  35 personas",15 dormitorios,33 camas
23€ pers./noche (aprox),Güéjar Sierra,"2 - 
  28 personas",17 dormitorios,17 camas
20€ pers./noche (aprox),Bayárcal,"5 - 
  6 personas",3 dormitorios,5 camas
20€ pers./noche (aprox),Sayalonga,"12 - 
  15 personas",6 dormitorios,16 camas
19€ pers./noche (aprox),Almáchar,"8 - 
  15 personas",5 dormitorios,13 camas
12€ pers./noche (aprox),El Chorro,"1 - 
  18 personas",9 dormitorios,12 camas
34€ pers./noche (aprox),Zahara de los Atunes,"2 - 
  2 personas",1 dormitorio,1 cama
25€ pers./noche (aprox),Posadilla,"6 - 
  9 personas",5 dormitorios,6 camas
24€ pers./noche (aprox),Periana,"1 - 
  12 personas",6 dormitorios,10 camas
21€ pers./noche (aprox),Benadalid,"2 - 
  6 personas",3 dormitorios,4 camas
20€ pers./noche (aprox),Nigüelas,"6 - 
  19 personas",7 dormitorios,15 camas
20€ pers./noche (aprox),Alpandeire,"2 - 
  6 personas",3 dormitorios,5 camas
13€ pers./noche (aprox),Monachil,10 personas,5 dormitorios,9 camas
62€ pers./noche (aprox),Pilar de Jaravia,4 personas,2 dormitorios,4 camas
18€ pers./noche (aprox),Rioja,6 personas,4 dormitorios,5 camas
18€ pers./noche (aprox),Aracena,"2 - 
  7 personas",3 dormitorios,6 camas
40€ pers./noche (aprox),La Campana,"6 - 
  14 personas",5 dormitorios,14 camas
22€ pers./noche (aprox),Álora,"4 - 
  8 personas",2 dormitorios,4 camas
33€ pers./noche (aprox),Benamahoma,"4 - 
  6 personas",3 dormitorios,6 camas
16€ pers./noche (aprox),Periana,"6 - 
  15 personas",7 dormitorios,11 camas
17€ pers./noche (aprox),Dúrcal,"4 - 
  8 personas",2 dormitorios,5 camas
15€ pers./noche (aprox),Colmenar,"8 - 
  36 personas",11 dormitorios,28 camas
17€ pers./noche (aprox),Arcos de la Frontera,"4 - 
  20 personas",7 dormitorios,17 camas
21€ pers./noche (aprox),Valdelarco,"1 - 
  3 personas",1 dormitorio,2 camas
20€ pers./noche (aprox),Conil de la Frontera,"1 - 
  7 personas",3 dormitorios,6 camas
20€ pers./noche (aprox),Huétor Santillán,"1 - 
  13 personas",5 dormitorios,8 camas
30€ pers./noche (aprox),Jerez de la Frontera,"10 - 
  22 personas",8 dormitorios,22 camas
20€ pers./noche (aprox),El Padul,10 personas,4 dormitorios,7 camas
25€ pers./noche (aprox),Bédar,"1 - 
  18 personas",5 dormitorios,14 camas
41€ pers./noche (aprox),Grazalema,8 personas,10 dormitorios,5 camas
17€ pers./noche (aprox),Fiñana,"10 - 
  20 personas",18 camas,17€ pers./noche (aprox)
17€ pers./noche (aprox),Aracena,"2 - 
  20 personas",7 dormitorios,15 camas
25€ pers./noche (aprox),El Castillo de las Guardas,"4 - 
  23 personas",8 dormitorios,17 camas
16€ pers./noche (aprox),Cuevas del Becerro,"1 - 
  14 personas",13 camas,16€ pers./noche (aprox)
30€ pers./noche (aprox),Montecorto,"1 - 
  4 personas",2 dormitorios,3 camas
37€ pers./noche (aprox),Almodóvar del Río,"1 - 
  8 personas",4 dormitorios,6 camas
28€ pers./noche (aprox),Bérchules,"2 - 
  6 personas",18 dormitorios,4 camas
17€ pers./noche (aprox),Jabugo,"1 - 
  12 personas",3 dormitorios,11 camas
26€ pers./noche (aprox),Ronda,"2 - 
  4 personas",2 dormitorios,3 camas
20€ pers./noche (aprox),El Gastor,"2 - 
  6 personas",3 dormitorios,5 camas
25€ pers./noche (aprox),Hornachuelos,"12 - 
  22 personas",5 dormitorios,23 camas
25€ pers./noche (aprox),El Bosque,"1 - 
  12 personas",4 dormitorios,9 camas
35€ pers./noche (aprox),Higuera de la Sierra,"4 - 
  4 personas",2 dormitorios,3 camas
30€ pers./noche (aprox),Alpujarra de la Sierra,"2 - 
  36 personas",25 camas,30€ pers./noche (aprox)
22€ pers./noche (aprox),Ronda,"2 - 
  10 personas",6 dormitorios,7 camas
43€ pers./noche (aprox),Conil de la Frontera,Íntegro o habitaciones,"2 - 
  26 personas",9 dormitorios
21€ pers./noche (aprox),Montefrío,"2 - 
  24 personas",18 dormitorios,18 camas
23€ pers./noche (aprox),Villacarrillo,"7 - 
  8 personas",4 dormitorios,9 camas
22€ pers./noche (aprox),Riogordo,10 personas,5 dormitorios,8 camas
11€ pers./noche (aprox),Guadalcanal,"2 - 
  12 personas",4 dormitorios,8 camas
35€ pers./noche (aprox),Zahara de la Sierra,"2 - 
  4 personas",1 dormitorio,3 camas
25€ pers./noche (aprox),Vélez-Málaga,"1 - 
  8 personas",3 dormitorios,6 camas
38€ pers./noche (aprox),Cazalla de la Sierra,"4 - 
  12 personas",10 camas,38€ pers./noche (aprox)
26€ pers./noche (aprox),Conil de la Frontera,"1 - 
  18 personas",9 dormitorios,12 camas
37€ pers./noche (aprox),Cazalla de la Sierra,"4 - 
  12 personas",4 dormitorios,11 camas
25€ pers./noche (aprox),Jimena de la Frontera,"4 - 
  16 personas",8 dormitorios,15 camas
18€ pers./noche (aprox),Lucena,"8 - 
  10 personas",4 dormitorios,9 camas
20€ pers./noche (aprox),Valle de Abdalajís,"4 - 
  6 personas",3 dormitorios,4 camas
20€ pers./noche (aprox),Cardeña,"2 - 
  8 personas",3 dormitorios,5 camas
20€ pers./noche (aprox),Grazalema,"4 - 
  6 personas",2 dormitorios,5 camas
32€ pers./noche (aprox),Albaricoques,Íntegro o habitaciones,"1 - 
  15 personas",10 camas
15€ pers./noche (aprox),Almedinilla,"2 - 
  11 personas",4 dormitorios,9 camas
20€ pers./noche (aprox),Oria,"2 - 
  7 personas",4 dormitorios,7 camas
28€ pers./noche (aprox),Setenil de las Bodegas,"2 - 
  7 personas",2 dormitorios,5 camas
22€ pers./noche (aprox),Ronda,"4 - 
  33 personas",3 dormitorios,33 camas
25€ pers./noche (aprox),Añora,"10 - 
  12 personas",5 dormitorios,9 camas
33€ pers./noche (aprox),Vejer de la Frontera,"1 - 
  23 personas",7 dormitorios,16 camas
23€ pers./noche (aprox),Pampaneira,6 personas,3 dormitorios,4 camas
31€ pers./noche (aprox),Higuera de la Sierra,8 personas,10 dormitorios,8 camas
25€ pers./noche (aprox),Arriate,"6 - 
  15 personas",6 dormitorios,12 camas
16€ pers./noche (aprox),Aracena,"4 - 
  10 personas",4 dormitorios,6 camas
25€ pers./noche (aprox),Ronda,"1 - 
  8 personas",3 dormitorios,6 camas
20€ pers./noche (aprox),Cabra,"18 - 
  23 personas",10 dormitorios,15 camas
22€ pers./noche (aprox),Almonte,8 personas,3 dormitorios,7 camas
16€ pers./noche (aprox),Lanjarón,"2 - 
  21 personas",1 dormitorio,16 camas
24€ pers./noche (aprox),Guadalcanal,"1 - 
  20 personas",8 dormitorios,18 camas
20€ pers./noche (aprox),Rodalquilar,"2 - 
  12 personas",14 dormitorios,10 camas
19€ pers./noche (aprox),Aracena,"8 - 
  14 personas",5 dormitorios,9 camas
22€ pers./noche (aprox),Almogía,"1 - 
  6 personas",3 dormitorios,5 camas
25€ pers./noche (aprox),Hornachuelos,8 personas,2 dormitorios,5 camas
26€ pers./noche (aprox),Punta Umbría,"2 - 
  15 personas",7 dormitorios,12 camas
22€ pers./noche (aprox),Grazalema,"6 - 
  9 personas",3 dormitorios,8 camas
23€ pers./noche (aprox),Vejer de la Frontera,5 personas,2 dormitorios,4 camas
15€ pers./noche (aprox),Constantina,19 personas,7 dormitorios,13 camas
19€ pers./noche (aprox),Ochavillo del Río,"2 - 
  6 personas",3 dormitorios,4 camas
22€ pers./noche (aprox),Castril,"10 - 
  20 personas",7 dormitorios,16 camas
28€ pers./noche (aprox),Algodonales,"1 - 
  4 personas",3 camas,28€ pers./noche (aprox)
25€ pers./noche (aprox),Medina-Sidonia,"2 - 
  8 personas",4 dormitorios,10 camas
16€ pers./noche (aprox),Sedella,6 personas,3 dormitorios,5 camas
36€ pers./noche (aprox),Pitres,"2 - 
  18 personas",2 dormitorios,10 camas
15€ pers./noche (aprox),Almería,"2 - 
  10 personas",3 dormitorios,8 camas
25€ pers./noche (aprox),Valle de Abdalajís,"6 - 
  6 personas",3 dormitorios,5 camas
35€ pers./noche (aprox),Castaño del Robledo,"2 - 
  14 personas",7 dormitorios,9 camas
18€ pers./noche (aprox),Puente Genil,"4 - 
  12 personas",5 dormitorios,9 camas
37€ pers./noche (aprox),Cazalla de la Sierra,Íntegro o habitaciones,"2 - 
  24 personas",11 dormitorios
18€ pers./noche (aprox),Villanueva del Trabuco,"6 - 
  30 personas",23 camas,18€ pers./noche (aprox)
24€ pers./noche (aprox),El Gastor,"1 - 
  7 personas",3 dormitorios,6 camas
20€ pers./noche (aprox),Benamahoma,"6 - 
  6 personas",3 dormitorios,6 camas
24€ pers./noche (aprox),Ronda,9 personas,4 dormitorios,7 camas
17€ pers./noche (aprox),Vera,"2 - 
  6 personas",2 dormitorios,4 camas
30€ pers./noche (aprox),Alcaracejos,21 personas,6 dormitorios,24 camas
20€ pers./noche (aprox),Olvera,"2 - 
  17 personas",6 dormitorios,9 camas
18€ pers./noche (aprox),Otívar,12 personas,10 dormitorios,11 camas
18€ pers./noche (aprox),Benamahoma,"2 - 
  8 personas",4 dormitorios,6 camas
20€ pers./noche (aprox),Alcalá la Real,"2 - 
  41 personas",38 camas,20€ pers./noche (aprox)
25€ pers./noche (aprox),Fuenteheridos,"2 - 
  4 personas",3 dormitorios,3 camas
20€ pers./noche (aprox),Grazalema,"7 - 
  14 personas",5 dormitorios,13 camas
23€ pers./noche (aprox),Pozo Alcón,"2 - 
  10 personas",7 camas,23€ pers./noche (aprox)
24€ pers./noche (aprox),Riogordo,"1 - 
  12 personas",4 dormitorios,10 camas
28€ pers./noche (aprox),Montecorto,"1 - 
  5 personas",3 dormitorios,4 camas
19€ pers./noche (aprox),Chiclana de la Frontera,"1 - 
  8 personas",3 dormitorios,7 camas
18€ pers./noche (aprox),Arroyo Frío,"2 - 
  5 personas",2 dormitorios,4 camas
13€ pers./noche (aprox),Las Navas de la Concepción,8 personas,4 dormitorios,6 camas
20€ pers./noche (aprox),Villanueva del Trabuco,"8 - 
  12 personas",4 dormitorios,8 camas
23€ pers./noche (aprox),Cenes de la Vega,"8 - 
  16 personas",5 dormitorios,15 camas
24€ pers./noche (aprox),Albuñol,"1 - 
  11 personas",4 dormitorios,7 camas
23€ pers./noche (aprox),Igualeja,"8 - 
  12 personas",4 dormitorios,8 camas
15€ pers./noche (aprox),Carcabuey,"2 - 
  13 personas",8 dormitorios,10 camas
16€ pers./noche (aprox),Periana,"4 - 
  7 personas",3 dormitorios,6 camas
20€ pers./noche (aprox),Cortijos Nuevos,"4 - 
  20 personas",10 dormitorios,17 camas
18€ pers./noche (aprox),Setenil de las Bodegas,"2 - 
  16 personas",11 dormitorios,11 camas
21€ pers./noche (aprox),Villacarrillo,"6 - 
  15 personas",12 camas,21€ pers./noche (aprox)
20€ pers./noche (aprox),Cazorla,"16 - 
  40 personas",9 dormitorios,35 camas
21€ pers./noche (aprox),Cortegana,"6 - 
  12 personas",4 dormitorios,8 camas
49€ pers./noche (aprox),Rodalquilar,"2 - 
  22 personas",7 dormitorios,12 camas
13€ pers./noche (aprox),Hornos,"4 - 
  5 personas",2 dormitorios,7 camas
24€ pers./noche (aprox),Conil de la Frontera,"2 - 
  10 personas",5 dormitorios,8 camas
28€ pers./noche (aprox),Benalauría,"2 - 
  7 personas",2 dormitorios,5 camas
18€ pers./noche (aprox),Sayalonga,"15 - 
  23 personas",10 dormitorios,18 camas
13€ pers./noche (aprox),Mogón,"10 - 
  12 personas",5 dormitorios,10 camas
24€ pers./noche (aprox),Ronda,"4 - 
  7 personas",3 dormitorios,6 camas
28€ pers./noche (aprox),Vélez-Rubio,"1 - 
  29 personas",15 dormitorios,20 camas
26€ pers./noche (aprox),Granada,20 personas,7 dormitorios,16 camas
20€ pers./noche (aprox),Fuenteheridos,"4 - 
  12 personas",5 dormitorios,10 camas
12€ pers./noche (aprox),Arroyo Frío,"4 - 
  6 personas",2 dormitorios,4 camas
13€ pers./noche (aprox),Casares,"2 - 
  8 personas",4 dormitorios,8 camas
16€ pers./noche (aprox),Las Navas de la Concepción,"7 - 
  49 personas",19 dormitorios,39 camas
23€ pers./noche (aprox),Ubrique,"8 - 
  14 personas",5 dormitorios,10 camas
22€ pers./noche (aprox),Órgiva,"4 - 
  8 personas",2 dormitorios,6 camas
22€ pers./noche (aprox),Dúrcal,"6 - 
  9 personas",4 dormitorios,6 camas
20€ pers./noche (aprox),Olvera,"5 - 
  24 personas",8 dormitorios,19 camas
20€ pers./noche (aprox),Riogordo,"6 - 
  12 personas",6 dormitorios,7 camas
20€ pers./noche (aprox),Fondón,"12 - 
  20 personas",7 dormitorios,20 camas
16€ pers./noche (aprox),Jérez del Marquesado,"2 - 
  23 personas",7 dormitorios,18 camas
19€ pers./noche (aprox),Yunquera,"6 - 
  7 personas",3 dormitorios,5 camas
29€ pers./noche (aprox),Villa de Otura,"1 - 
  12 personas",6 dormitorios,9 camas
20€ pers./noche (aprox),El Castillo de las Guardas,"2 - 
  4 personas",2 dormitorios,4 camas
18€ pers./noche (aprox),Higuera de la Sierra,"6 - 
  15 personas",7 dormitorios,13 camas
20€ pers./noche (aprox),Aguilar de la Frontera,"10 - 
  30 personas",9 dormitorios,24 camas
23€ pers./noche (aprox),Cazorla,"2 - 
  14 personas",4 dormitorios,9 camas
15€ pers./noche (aprox),Antequera,"2 - 
  7 personas",3 dormitorios,6 camas
20€ pers./noche (aprox),Órgiva,"2 - 
  7 personas",3 dormitorios,7 camas
23€ pers./noche (aprox),Almogía,4 personas,2 dormitorios,3 camas
15€ pers./noche (aprox),Serón,"4 - 
  6 personas",2 dormitorios,4 camas
20€ pers./noche (aprox),Bérchules,"1 - 
  26 personas",21 camas,20€ pers./noche (aprox)
15€ pers./noche (aprox),Encinas Reales,"8 - 
  12 personas",5 dormitorios,9 camas
28€ pers./noche (aprox),El Chorro,"2 - 
  14 personas",6 dormitorios,11 camas
26€ pers./noche (aprox),Fuente de Piedra,"3 - 
  7 personas",3 dormitorios,6 camas
24€ pers./noche (aprox),San José del Valle,"5 - 
  16 personas",5 dormitorios,13 camas
25€ pers./noche (aprox),Cortes de la Frontera,"1 - 
  3 personas",1 dormitorio,2 camas
16€ pers./noche (aprox),Pozo Alcón,"1 - 
  10 personas",4 dormitorios,8 camas
16€ pers./noche (aprox),Lanjarón,"1 - 
  5 personas",2 dormitorios,4 camas
16€ pers./noche (aprox),Bedmar,"2 - 
  9 personas",4 dormitorios,6 camas
18€ pers./noche (aprox),Aracena,"1 - 
  10 personas",3 dormitorios,6 camas
26€ pers./noche (aprox),Priego de Córdoba,"2 - 
  18 personas",7 dormitorios,12 camas
44€ pers./noche (aprox),Turre,Íntegro o habitaciones,"2 - 
  12 personas",5 dormitorios
8€ pers./noche (aprox),Benalup-Casas Viejas,"1 - 
  7 personas",3 dormitorios,5 camas
28€ pers./noche (aprox),Beas,"8 - 
  12 personas",5 dormitorios,11 camas
27€ pers./noche (aprox),Pampaneira,"2 - 
  14 personas",5 dormitorios,11 camas
21€ pers./noche (aprox),Almogía,"6 - 
  14 personas",4 dormitorios,12 camas
22€ pers./noche (aprox),Hinojares,"6 - 
  20 personas",10 dormitorios,15 camas
26€ pers./noche (aprox),San Nicolás del Puerto,"8 - 
  9 personas",3 dormitorios,8 camas
20€ pers./noche (aprox),Aroche,6 personas,3 dormitorios,4 camas
11€ pers./noche (aprox),Abla,"4 - 
  13 personas",11 dormitorios,11 camas
20€ pers./noche (aprox),Vélez-Málaga,6 personas,2 dormitorios,4 camas
16€ pers./noche (aprox),Huétor Santillán,"13 - 
  14 personas",5 dormitorios,10 camas
34€ pers./noche (aprox),Rodalquilar,"2 - 
  9 personas",3 dormitorios,6 camas
19€ pers./noche (aprox),Iznájar,9 personas,4 dormitorios,7 camas
20€ pers./noche (aprox),Hornachuelos,"7 - 
  20 personas",15 camas,20€ pers./noche (aprox)
19€ pers./noche (aprox),Jimera de Líbar,"12 - 
  14 personas",4 dormitorios,10 camas
25€ pers./noche (aprox),Ardales,"8 - 
  10 personas",4 dormitorios,7 camas
35€ pers./noche (aprox),Cónchar,"4 - 
  13 personas",6 dormitorios,9 camas
23€ pers./noche (aprox),Villanueva de Algaidas,"8 - 
  12 personas",5 dormitorios,9 camas
23€ pers./noche (aprox),Azuel,"6 - 
  12 personas",6 dormitorios,10 camas
24€ pers./noche (aprox),Riogordo,"8 - 
  12 personas",5 dormitorios,9 camas
35€ pers./noche (aprox),Pitres,"1 - 
  12 personas",6 dormitorios,9 camas
35€ pers./noche (aprox),Soportújar,"1 - 
  4 personas",1 dormitorio,2 camas
15€ pers./noche (aprox),Vélez-Málaga,"6 - 
  15 personas",5 dormitorios,10 camas
18€ pers./noche (aprox),El Burgo,"2 - 
  12 personas",4 dormitorios,10 camas
24€ pers./noche (aprox),Almonaster la Real,"2 - 
  14 personas",4 dormitorios,9 camas
22€ pers./noche (aprox),Órgiva,5 personas,2 dormitorios,4 camas
24€ pers./noche (aprox),Castilblanco de los Arroyos,Íntegro o habitaciones,13 personas,6 dormitorios
24€ pers./noche (aprox),Agua Amarga,"2 - 
  20 personas",9 dormitorios,10 camas
18€ pers./noche (aprox),Orce,"2 - 
  24 personas",11 dormitorios,16 camas
20€ pers./noche (aprox),Antequera,"1 - 
  8 personas",3 dormitorios,6 camas
20€ pers./noche (aprox),Écija,"4 - 
  14 personas",7 dormitorios,15 camas
20€ pers./noche (aprox),Albaricoques,"1 - 
  6 personas",3 dormitorios,4 camas
20€ pers./noche (aprox),Castril,"2 - 
  16 personas",7 dormitorios,12 camas
20€ pers./noche (aprox),Alcalá la Real,"2 - 
  7 personas",6 dormitorios,8 camas
25€ pers./noche (aprox),El Centenillo,"6 - 
  6 personas",3 dormitorios,5 camas
23€ pers./noche (aprox),Posadas,"8 - 
  12 personas",4 dormitorios,10 camas
25€ pers./noche (aprox),Grazalema,"2 - 
  12 personas",6 dormitorios,7 camas
50€ pers./noche (aprox),Fuenteheridos,"4 - 
  8 personas",7 camas,50€ pers./noche (aprox)
26€ pers./noche (aprox),Santa Olalla del Cala,"10 - 
  10 personas",5 dormitorios,9 camas
25€ pers./noche (aprox),El Bosque,"2 - 
  4 personas",2 dormitorios,3 camas
21€ pers./noche (aprox),Cazalla de la Sierra,8 personas,4 dormitorios,6 camas
30€ pers./noche (aprox),Conil de la Frontera,"2 - 
  20 personas",10 dormitorios,12 camas
22€ pers./noche (aprox),Antequera,"12 - 
  20 personas",7 dormitorios,17 camas
18€ pers./noche (aprox),Carcabuey,"2 - 
  6 personas",3 dormitorios,6 camas
18€ pers./noche (aprox),Montilla,8 personas,5 dormitorios,7 camas
22€ pers./noche (aprox),Iznatoraf,6 personas,3 dormitorios,5 camas
30€ pers./noche (aprox),Aracena,"1 - 
  2 personas",1 dormitorio,1 cama
20€ pers./noche (aprox),Alcaudete,10 personas,4 dormitorios,8 camas
20€ pers./noche (aprox),El Chorro,"10 - 
  15 personas",5 dormitorios,12 camas
17€ pers./noche (aprox),Fontanar,"2 - 
  16 personas",8 dormitorios,11 camas
19€ pers./noche (aprox),Iznájar,"6 - 
  10 personas",5 dormitorios,8 camas
25€ pers./noche (aprox),Riogordo,"10 - 
  13 personas",5 dormitorios,10 camas
30€ pers./noche (aprox),Galaroza,"1 - 
  6 personas",4 dormitorios,4 camas
21€ pers./noche (aprox),La Guardia de Jaen,"4 - 
  6 personas",3 dormitorios,5 camas
30€ pers./noche (aprox),Cazalla de la Sierra,"4 - 
  12 personas",6 dormitorios,8 camas
20€ pers./noche (aprox),Grazalema,"6 - 
  13 personas",4 dormitorios,10 camas
20€ pers./noche (aprox),Ronda,"8 - 
  10 personas",6 dormitorios,11 camas
22€ pers./noche (aprox),Miller,"8 - 
  12 personas",4 dormitorios,10 camas
25€ pers./noche (aprox),Güéjar Sierra,9 personas,3 dormitorios,7 camas
52€ pers./noche (aprox),Castaño del Robledo,"2 - 
  4 personas",1 dormitorio,2 camas
25€ pers./noche (aprox),Belalcázar,"2 - 
  8 personas",4 dormitorios,6 camas
19€ pers./noche (aprox),Antequera,"4 - 
  14 personas",4 dormitorios,12 camas
25€ pers./noche (aprox),El Alcornocal,"6 - 
  11 personas",5 dormitorios,9 camas
20€ pers./noche (aprox),Iznájar,"1 - 
  8 personas",4 dormitorios,6 camas
35€ pers./noche (aprox),Minas de Riotinto,"2 - 
  8 personas",4 dormitorios,6 camas
22€ pers./noche (aprox),El Padul,"4 - 
  12 personas",3 dormitorios,9 camas
18€ pers./noche (aprox),El Bosque,"2 - 
  12 personas",3 dormitorios,10 camas
19€ pers./noche (aprox),La Puebla de los Infantes,"1 - 
  10 personas",3 dormitorios,10 camas
16€ pers./noche (aprox),La Iruela,"8 - 
  8 personas",4 dormitorios,6 camas
23€ pers./noche (aprox),Galaroza,"2 - 
  14 personas",5 dormitorios,10 camas
15€ pers./noche (aprox),Priego de Córdoba,"2 - 
  20 personas",7 dormitorios,18 camas
16€ pers./noche (aprox),Bedmar,"4 - 
  18 personas",9 dormitorios,15 camas
20€ pers./noche (aprox),Arriate,"8 - 
  10 personas",8 camas,20€ pers./noche (aprox)
19€ pers./noche (aprox),Álora,"9 - 
  10 personas",4 dormitorios,7 camas
36€ pers./noche (aprox),Loja,14 personas,4 dormitorios,11 camas
24€ pers./noche (aprox),Baeza,"2 - 
  6 personas",3 dormitorios,4 camas
18€ pers./noche (aprox),Terque,8 personas,4 dormitorios,6 camas
31€ pers./noche (aprox),Higuera de la Sierra,"2 - 
  9 personas",4 dormitorios,9 camas
22€ pers./noche (aprox),Alcalá la Real,10 personas,5 dormitorios,8 camas
25€ pers./noche (aprox),El Bosque,"2 - 
  14 personas",6 dormitorios,12 camas
26€ pers./noche (aprox),Ronda,7 personas,3 dormitorios,6 camas
17€ pers./noche (aprox),Arcos de la Frontera,"1 - 
  15 personas",9 dormitorios,12 camas
21€ pers./noche (aprox),Montillana,"8 - 
  15 personas",6 dormitorios,11 camas
23€ pers./noche (aprox),Los Caños de Meca,"1 - 
  16 personas",8 dormitorios,12 camas
28€ pers./noche (aprox),Castril,Íntegro o habitaciones,"2 - 
  30 personas",6 dormitorios
28€ pers./noche (aprox),La Iruela,13 personas,10 camas,28€ pers./noche (aprox)
25€ pers./noche (aprox),Osuna,"6 - 
  15 personas",6 dormitorios,12 camas
22€ pers./noche (aprox),El Bosque,"2 - 
  44 personas",26 dormitorios,29 camas
22€ pers./noche (aprox),Villaviciosa de Córdoba,"10 - 
  20 personas",10 dormitorios,15 camas
23€ pers./noche (aprox),Benaoján,"2 - 
  10 personas",5 dormitorios,8 camas
26€ pers./noche (aprox),Alcaracejos,"6 - 
  15 personas",5 dormitorios,11 camas
22€ pers./noche (aprox),Grazalema,"6 - 
  17 personas",14 camas,22€ pers./noche (aprox)
28€ pers./noche (aprox),Huétor Vega,"4 - 
  10 personas",5 dormitorios,5 camas
22€ pers./noche (aprox),Torvizcón,"1 - 
  7 personas",3 dormitorios,4 camas
20€ pers./noche (aprox),Posadas,"2 - 
  11 personas",6 dormitorios,4 camas
26€ pers./noche (aprox),Segura de la Sierra,"2 - 
  24 personas",6 dormitorios,17 camas
32€ pers./noche (aprox),Pilas,"1 - 
  10 personas",5 dormitorios,9 camas
30€ pers./noche (aprox),Alájar,"10 - 
  22 personas",12 dormitorios,19 camas
22€ pers./noche (aprox),Almonaster la Real,"2 - 
  16 personas",6 dormitorios,12 camas
22€ pers./noche (aprox),Aracena,"2 - 
  6 personas",3 dormitorios,4 camas
23€ pers./noche (aprox),Ronda,14 personas,6 dormitorios,11 camas
23€ pers./noche (aprox),Castril,"2 - 
  20 personas",10 dormitorios,16 camas
14€ pers./noche (aprox),Genalguacil,"2 - 
  14 personas",6 dormitorios,14 camas
15€ pers./noche (aprox),Ronda,"7 - 
  9 personas",4 dormitorios,6 camas
22€ pers./noche (aprox),El Gastor,5 personas,3 dormitorios,3 camas
28€ pers./noche (aprox),La Puebla de los Infantes,10 personas,4 dormitorios,6 camas
15€ pers./noche (aprox),Casabermeja,16 personas,6 dormitorios,13 camas
11€ pers./noche (aprox),Íllora,"2 - 
  10 personas",4 dormitorios,10 camas
22€ pers./noche (aprox),Andújar,"14 - 
  18 personas",9 dormitorios,14 camas
25€ pers./noche (aprox),Archidona,"12 - 
  38 personas",11 dormitorios,33 camas
19€ pers./noche (aprox),Arcos de la Frontera,"8 - 
  10 personas",5 dormitorios,11 camas
21€ pers./noche (aprox),Campillos,"10 - 
  14 personas",5 dormitorios,9 camas
21€ pers./noche (aprox),Setenil de las Bodegas,"2 - 
  10 personas",4 dormitorios,7 camas
21€ pers./noche (aprox),Minas de Riotinto,"6 - 
  14 personas",3 dormitorios,13 camas
30€ pers./noche (aprox),El Pedroso,"22 - 
  20 personas",10 dormitorios,16 camas
45€ pers./noche (aprox),Ronda,"14 - 
  14 personas",7 dormitorios,12 camas
10€ pers./noche (aprox),Alfarnate,"4 - 
  8 personas",4 dormitorios,5 camas
21€ pers./noche (aprox),Ubrique,"8 - 
  30 personas",9 dormitorios,22 camas
